stn_num,location,tm,year,month,avgTa,avgmaxTa,avgminTa,avgRhm,sumRn,avgWs,sumSsHr,SsDR
217,Jeongseon,2024-03-01,2024,3,4.1,11.2,-2.9,57,50.2,1.6,178.5,48.06
217,Jeongseon,2024-04-01,2024,4,13.4,22.1,5.7,59,35.9,1.3,181,45.76
217,Jeongseon,2024-05-01,2024,5,16.4,25.4,8.1,61,77,1.5,240.4,54.61
217,Jeongseon,2024-06-01,2024,6,21.9,30.7,14.7,66,163.5,1.3,43.2,49.26
221,Jecheon,1972-03-01,1972,3,,,,,54.3,,,
221,Jecheon,1972-04-01,1972,4,,,,,,,,
221,Jecheon,1972-11-01,1972,11,,,,,10.5,,,
221,Jecheon,1972-12-01,1972,12,,,,,,,,
221,Jecheon,1973-01-01,1973,1,-2.4,2.4,-7.1,79,86.5,0.9,137.1,44.8
221,Jecheon,1973-02-01,1973,2,-1,4,-6.3,67,9.9,1.8,180.2,59.93
221,Jecheon,1973-03-01,1973,3,2.8,8.9,-3.7,62,12.6,2.3,227.3,61.63
221,Jecheon,1973-04-01,1973,4,11.1,17.3,3.7,65,83.5,2.3,211,53.72
221,Jecheon,1973-05-01,1973,5,16.2,21.7,9.4,64,94,2.3,270.5,61.86
221,Jecheon,1973-06-01,1973,6,20.1,25.3,14.8,73,105,1.8,205,46.68
221,Jecheon,1973-07-01,1973,7,26.3,31.4,21.3,73,44,1.8,270.5,60.65
221,Jecheon,1973-08-01,1973,8,25,29.7,20.3,78,125.5,1.7,226.2,53.87
221,Jecheon,1973-09-01,1973,9,18,23.9,12.1,78,100,1.4,189.3,50.94
221,Jecheon,1973-10-01,1973,10,10.7,17,4.7,73,34.5,1.4,180.7,51.7
221,Jecheon,1973-11-01,1973,11,2.2,7.6,-2.9,72,31.5,1.7,144,47.23
221,Jecheon,1973-12-01,1973,12,-6.2,-0.3,-12,71,23.7,1.4,170.2,57
221,Jecheon,1974-01-01,1974,1,-6.6,1.1,-12.5,73,16.6,0.8,197,64.38
221,Jecheon,1974-02-01,1974,2,-4.2,0.9,-9.1,71,36.9,1.5,144.7,48.11
221,Jecheon,1974-03-01,1974,3,1.9,7.7,-3,68,53.6,1.9,183.4,49.73
221,Jecheon,1974-04-01,1974,4,9.8,15.8,3.8,62,180.9,2.4,216.7,55.17
221,Jecheon,1974-05-01,1974,5,16,22,9.4,65,188.5,1.7,243.8,55.75
221,Jecheon,1974-06-01,1974,6,18.8,24.5,12.8,69,47.8,1.6,249.9,56.89
221,Jecheon,1974-07-01,1974,7,22.1,26.3,18.6,77,286,1.4,155.1,34.78
221,Jecheon,1974-08-01,1974,8,24.2,29.4,19.8,72,177.6,1.3,235.9,56.18
221,Jecheon,1974-09-01,1974,9,17.6,24.8,11.8,71,84.7,1.1,227,61.09
221,Jecheon,1974-10-01,1974,10,10.4,17.7,3.8,71,47,1.3,171.6,49.2
221,Jecheon,1974-11-01,1974,11,2.7,9.9,-3.2,69,14.7,1.2,163.7,53.69
221,Jecheon,1974-12-01,1974,12,-3.6,2.8,-9.5,71,28.1,1,136.5,45.71
221,Jecheon,1975-01-01,1975,1,-4.4,0.9,-9.3,65,16.1,1.6,176.9,57.81
221,Jecheon,1975-02-01,1975,2,-2.3,3.1,-8,63,9.8,1.7,169.4,56.32
221,Jecheon,1975-03-01,1975,3,2.6,8.6,-2.8,70,90.2,1.7,184.9,50.14
221,Jecheon,1975-04-01,1975,4,11.5,18.5,4.6,62,119.5,1.9,211.7,53.9
221,Jecheon,1975-05-01,1975,5,15.4,21.5,9.3,64,105,1.8,227.5,52.02
221,Jecheon,1975-06-01,1975,6,20.2,26.2,15,72,65.3,1.4,224.6,51.13
221,Jecheon,1975-07-01,1975,7,23.9,28.7,19.7,77,329,1.3,195.9,43.92
221,Jecheon,1975-08-01,1975,8,24.9,30.9,19.8,74,80.5,1.2,257.9,61.42
221,Jecheon,1975-09-01,1975,9,20.7,26.8,15.6,78,300,1.3,182,48.98
221,Jecheon,1975-10-01,1975,10,13,19.2,7.4,77,50.5,1.2,179.4,51.43
221,Jecheon,1975-11-01,1975,11,6.6,12.8,1.3,75,22,1.3,153.6,50.38
221,Jecheon,1975-12-01,1975,12,-4.6,2.7,-9.9,72,22.1,0.9,178,59.61
221,Jecheon,1976-01-01,1976,1,-6.1,0.3,-11.8,65,5,1.9,180.4,58.95
221,Jecheon,1976-02-01,1976,2,0.8,6.5,-4.2,75,82.7,1.4,135,43.26
221,Jecheon,1976-03-01,1976,3,3.3,9.8,-2.3,67,18,1.8,212.5,57.62
221,Jecheon,1976-04-01,1976,4,9.5,16.9,2.6,63,65.5,1.8,212.3,54.05
221,Jecheon,1976-05-01,1976,5,15.7,22.8,8,59,11.5,2,283.1,64.74
221,Jecheon,1976-06-01,1976,6,20,26.2,14.5,71,72,1.8,238.2,54.22
221,Jecheon,1976-07-01,1976,7,22.2,27,17.8,79,98.5,1.6,186.5,41.82
221,Jecheon,1976-08-01,1976,8,22.3,27,19,86,451.5,1.3,145.1,34.56
221,Jecheon,1976-09-01,1976,9,17.2,24.3,11.2,77,16,1.5,219.9,59.18
221,Jecheon,1976-10-01,1976,10,11.3,18.8,4.2,73,39.5,1.4,194.7,55.82
221,Jecheon,1976-11-01,1976,11,1.3,7.4,-4.9,73,31.3,1.3,161.5,52.97
221,Jecheon,1976-12-01,1976,12,-2.1,3.9,-7.5,71,34.2,1.5,136.1,45.58
221,Jecheon,1977-01-01,1977,1,-8.7,-2.3,-15.3,60,1.4,1.4,178.9,58.46
221,Jecheon,1977-02-01,1977,2,-4.6,2.6,-12.1,59,1.6,2,192.1,63.88
221,Jecheon,1977-03-01,1977,3,3.6,10.7,-2.9,65,47.3,2,177,47.99
221,Jecheon,1977-04-01,1977,4,11.3,18.7,4.1,67,183.5,2.2,227.8,57.99
221,Jecheon,1977-05-01,1977,5,16.6,23.3,9.4,66,44.5,1.7,245.8,56.21
221,Jecheon,1977-06-01,1977,6,21.4,27.9,15.6,67,95.5,1.8,263.5,60
221,Jecheon,1977-07-01,1977,7,24.9,29.8,20.9,82,177,1.2,226.4,50.76
221,Jecheon,1977-08-01,1977,8,22.4,28.4,17.1,74,90.5,1.4,227.4,54.16
221,Jecheon,1977-09-01,1977,9,19.5,25.7,14.6,79,165.5,1.3,177.9,47.89
221,Jecheon,1977-10-01,1977,10,13.4,22.2,6.3,77,25,0.9,218.6,62.67
221,Jecheon,1977-11-01,1977,11,5.4,11.1,0.3,75,82,1.4,136.9,44.9
221,Jecheon,1977-12-01,1977,12,0.1,5.8,-4.8,77,51.5,1.1,119.4,39.99
221,Jecheon,1978-01-01,1978,1,-3.7,1.2,-8.8,69,18.1,1.8,149.3,48.79
221,Jecheon,1978-02-01,1978,2,-3.4,1.5,-8.5,68,46.5,2,167.4,55.65
221,Jecheon,1978-03-01,1978,3,2.8,9.1,-3.3,67,64.1,2.1,215.2,58.35
221,Jecheon,1978-04-01,1978,4,10.8,18.5,2.7,60,38.5,2.4,244.3,62.19
221,Jecheon,1978-05-01,1978,5,17.2,25.1,8.6,56,25.7,1.9,283.9,64.92
221,Jecheon,1978-06-01,1978,6,21.1,26.6,15.8,75,366.6,1.6,208.7,47.51
221,Jecheon,1978-07-01,1978,7,25.7,30.8,21.6,80,275.1,1.2,219.7,49.26
221,Jecheon,1978-08-01,1978,8,24.4,29.4,21.1,83,476.4,1.3,170.8,40.68
221,Jecheon,1978-09-01,1978,9,18.4,24.6,13.7,80,33,1.1,159.1,42.81
221,Jecheon,1978-10-01,1978,10,11.5,19.5,4.7,75,48,1.3,203.7,58.4
221,Jecheon,1978-11-01,1978,11,5.2,11.9,-0.6,73,5.7,1.2,152.8,50.11
221,Jecheon,1978-12-01,1978,12,-0.7,4.9,-5.7,74,38,1,127.2,42.6
221,Jecheon,1979-01-01,1979,1,-1.3,4.4,-6.7,67,21.1,1.6,125.1,40.88
221,Jecheon,1979-02-01,1979,2,-0.9,5.1,-6.1,68,29,1.9,138.7,46.11
221,Jecheon,1979-03-01,1979,3,3.8,11,-2.4,63,85.2,1.8,210.8,57.16
221,Jecheon,1979-04-01,1979,4,9.8,16.3,3.4,68,112.4,2.1,212.1,54
221,Jecheon,1979-05-01,1979,5,15.9,22.8,8.1,67,107.4,1.8,262.8,60.1
221,Jecheon,1979-06-01,1979,6,20.5,25.6,16.4,79,360.2,1.4,178.9,40.72
221,Jecheon,1979-07-01,1979,7,23,28.1,19.2,78,179.8,1.6,212.8,47.71
221,Jecheon,1979-08-01,1979,8,23.8,29.5,19.5,79,307.5,1.4,206.7,49.23
221,Jecheon,1979-09-01,1979,9,17.6,23.9,12.6,80,122.9,1.2,168.4,45.31
221,Jecheon,1979-10-01,1979,10,12.3,21.1,5.3,70,17.2,1,229.5,65.8
221,Jecheon,1979-11-01,1979,11,3.5,10.5,-2.7,59,22.5,1.3,157.2,51.49
221,Jecheon,1979-12-01,1979,12,-1.1,5,-6.6,66,40.5,1,135,45.21
221,Jecheon,1980-01-01,1980,1,-5.5,0.2,-11.3,58,30,1.6,138.4,45.23
221,Jecheon,1980-02-01,1980,2,-5,1.3,-11.7,58,5.2,1.7,191.9,61.49
221,Jecheon,1980-03-01,1980,3,3.9,11,-2.9,55,35.7,1.7,220.1,59.68
221,Jecheon,1980-04-01,1980,4,9,15.4,2.1,64,200.7,1.9,201.9,51.4
221,Jecheon,1980-05-01,1980,5,15.5,22.7,8.1,64,154.4,1.8,241.1,55.13
221,Jecheon,1980-06-01,1980,6,21.7,27.5,16.3,78,232.6,1.6,205.1,46.69
221,Jecheon,1980-07-01,1980,7,22.9,27.6,18.5,84,506.2,1.3,152.9,34.28
221,Jecheon,1980-08-01,1980,8,21.4,26,17.9,78,242.1,1.4,143.3,34.13
221,Jecheon,1980-09-01,1980,9,18.1,25,11.2,76,82.5,1.2,218.6,58.81
221,Jecheon,1980-10-01,1980,10,11.4,18.5,4.4,73,90.6,1.5,198.8,57
221,Jecheon,1980-11-01,1980,11,5.5,13.4,-0.8,75,30.3,1.1,146.7,48.05
221,Jecheon,1980-12-01,1980,12,-6.5,-0.2,-12.7,70,40.6,1.6,165.8,55.53
221,Jecheon,1981-01-01,1981,1,-10.7,-3,-18.2,67,21.7,1.3,186.8,61.05
221,Jecheon,1981-02-01,1981,2,-4.3,1.5,-9.8,67,20.5,1.6,166.4,55.32
221,Jecheon,1981-03-01,1981,3,3.9,11.3,-2.6,60,64.9,1.9,213.9,58
221,Jecheon,1981-04-01,1981,4,10.6,18.1,3.3,61,50,1.9,221.3,56.34
221,Jecheon,1981-05-01,1981,5,14.9,21.7,7.7,61,52.5,1.8,229.7,52.53
221,Jecheon,1981-06-01,1981,6,20.6,26.8,14.6,68,145.7,1.4,226.4,51.54
221,Jecheon,1981-07-01,1981,7,24.6,28.9,21.2,83,447,1.4,162.4,36.41
221,Jecheon,1981-08-01,1981,8,22.4,27.9,18,80,252,1.2,187.6,44.68
221,Jecheon,1981-09-01,1981,9,17.2,24.2,12,78,149,1.3,196.6,52.89
221,Jecheon,1981-10-01,1981,10,10.1,17,4,76,23,1.4,192.9,55.3
221,Jecheon,1981-11-01,1981,11,1.5,7.2,-3.6,70,31,1.3,140.7,46.09
221,Jecheon,1981-12-01,1981,12,-3.3,2.9,-9,71,18.4,1.2,177.3,59.38
221,Jecheon,1982-01-01,1982,1,-5.7,0,-10.9,67,19.2,1.5,170.5,55.72
221,Jecheon,1982-02-01,1982,2,-2.8,4.4,-9,65,10.5,1.2,168.5,56.02
221,Jecheon,1982-03-01,1982,3,4,10.8,-2.1,65,61,1.7,210.4,57.05
221,Jecheon,1982-04-01,1982,4,10.7,18.3,2.9,55,19.4,1.7,234,59.57
221,Jecheon,1982-05-01,1982,5,16.4,23.1,9.7,69,127.8,1.6,213.5,48.82
221,Jecheon,1982-06-01,1982,6,20.7,27.7,14.6,66,8.3,1,251.6,57.27
221,Jecheon,1982-07-01,1982,7,23.2,29.7,18.3,70,131,0.9,209.4,48.51
221,Jecheon,1982-08-01,1982,8,24,29.3,20.2,76,276.2,1.4,180.1,42.89
221,Jecheon,1982-09-01,1982,9,17.3,25,10.7,68,1.9,1.2,232.5,62.55
221,Jecheon,1982-10-01,1982,10,12,21.2,4.7,69,43,1,219.7,62.99
221,Jecheon,1982-11-01,1982,11,5.3,12,0.2,77,103.9,1.2,126.1,41.3
221,Jecheon,1982-12-01,1982,12,-2.8,3.1,-7.6,75,48.1,1.2,126.5,42.36
221,Jecheon,1983-01-01,1983,1,-4.1,2.5,-9.2,69,13,1.4,157.3,51.1
221,Jecheon,1983-02-01,1983,2,-4,2.2,-9.2,69,21.1,1.8,157.9,52.2
221,Jecheon,1983-03-01,1983,3,3.8,10.7,-2.1,67,87.6,1.4,185,49.99
221,Jecheon,1983-04-01,1983,4,11.9,19.5,4.6,64,159.6,1.5,207.4,52.65
221,Jecheon,1983-05-01,1983,5,17,24.5,10.5,62,68.6,1.4,247.2,56.39
221,Jecheon,1983-06-01,1983,6,21,28.1,14.9,62,103,1.2,255.2,58.01
221,Jecheon,1983-07-01,1983,7,22.6,27.4,19.2,78,217,1,154.6,34.53
221,Jecheon,1983-08-01,1983,8,24.5,29.9,20.3,73,172.5,1,205.6,48.82
221,Jecheon,1983-09-01,1983,9,19.7,25.6,15.2,76,114.8,0.9,152.8,40.9
221,Jecheon,1983-10-01,1983,10,11.5,18.5,6.3,76,22.5,0.6,162.3,46.49
221,Jecheon,1983-11-01,1983,11,3.5,10.8,-2.3,66,34.5,1.1,161.3,52.63
221,Jecheon,1983-12-01,1983,12,-3.9,2.8,-9.8,62,9.3,1,163.5,54.65
221,Jecheon,1984-01-01,1984,1,-9.3,-1.6,-16.1,64,10.4,1,151.2,48.93
221,Jecheon,1984-02-01,1984,2,-5.4,1.5,-11.3,57,10.7,1.3,169,53.72
221,Jecheon,1984-03-01,1984,3,0.8,7,-5,62,27.5,1,176.8,47.64
221,Jecheon,1984-04-01,1984,4,10.5,18,3.8,60,126.7,0.7,176.1,44.72
221,Jecheon,1984-05-01,1984,5,16.7,24.3,9.8,59,101.6,0.7,259.1,59.22
221,Jecheon,1984-06-01,1984,6,21,27.1,16.1,71,204.9,0.4,196,44.73
221,Jecheon,1984-07-01,1984,7,24.4,29.5,20.5,76,207.5,0.4,205.1,46.04
221,Jecheon,1984-08-01,1984,8,25.4,30.8,21.6,71,207.4,0.7,210.6,50.24
221,Jecheon,1984-09-01,1984,9,17.8,24.4,13.1,70,225.6,0.5,167.2,44.89
221,Jecheon,1984-10-01,1984,10,10.7,18.8,3.8,67,21.5,0.8,215.8,61.83
221,Jecheon,1984-11-01,1984,11,5.2,12.7,-0.4,75,61.2,0.5,143.6,46.73
221,Jecheon,1984-12-01,1984,12,-2.4,4,-7.4,69,29.5,1,138.1,45.8
221,Jecheon,1985-01-01,1985,1,-8.9,-0.9,-16.5,67,32,0.6,167.6,54.38
221,Jecheon,1985-02-01,1985,2,-1.6,4.3,-6.5,71,15.1,1.1,128.7,42.49
221,Jecheon,1985-03-01,1985,3,3.4,9.8,-1.8,64,60.9,0.7,185,49.89
221,Jecheon,1985-04-01,1985,4,10.2,18.2,3,61,57.1,1,193.4,49.04
221,Jecheon,1985-05-01,1985,5,16.6,23.7,10,67,175.4,0.9,220.6,50.28
221,Jecheon,1985-06-01,1985,6,20.8,27.1,15.5,68,33.4,0.6,211.7,48.1
221,Jecheon,1985-07-01,1985,7,24.4,29.2,20.8,78,225.5,0.8,184.7,41.29
221,Jecheon,1985-08-01,1985,8,25.5,30.7,21.6,82,283,0.8,198.3,47.17
221,Jecheon,1985-09-01,1985,9,19.2,23.9,15.5,80,189.7,1,112.9,30.27
221,Jecheon,1985-10-01,1985,10,12.6,19.3,7.3,77,215.3,0.9,158.6,45.5
221,Jecheon,1985-11-01,1985,11,3.8,9,-0.6,68,40.1,1.2,103.5,33.8
221,Jecheon,1985-12-01,1985,12,-5,1.4,-10.5,64,30.8,0.8,149.3,49.9
221,Jecheon,1986-01-01,1986,1,-8,-0.6,-14,65,19.7,1.1,175.9,57.15
221,Jecheon,1986-02-01,1986,2,-5.3,1.1,-11.5,62,9.6,1.8,171.1,56.52
221,Jecheon,1986-03-01,1986,3,3.1,10.4,-3.5,65,28.8,1.6,195.7,52.85
221,Jecheon,1986-04-01,1986,4,10.8,18.8,2.5,50,33.9,1.9,243.4,61.73
221,Jecheon,1986-05-01,1986,5,15.9,22.9,9.2,65,90.8,1.5,238.7,54.42
221,Jecheon,1986-06-01,1986,6,20.9,26.3,16.1,77,184.1,1.1,176.2,40.05
221,Jecheon,1986-07-01,1986,7,22.3,26.8,19.1,85,342.7,1.3,139.3,31.12
221,Jecheon,1986-08-01,1986,8,23.4,29,19.6,81,234.3,1.2,181.7,43.19
221,Jecheon,1986-09-01,1986,9,17.7,24.4,12.8,76,78.2,1,185.6,49.73
221,Jecheon,1986-10-01,1986,10,10.2,16.8,4.8,73,88.2,1,161.3,46.23
221,Jecheon,1986-11-01,1986,11,2.6,9.6,-2.6,72,24.6,1,146.5,47.81
221,Jecheon,1986-12-01,1986,12,-0.3,5.6,-4.7,81,41,1.2,104.4,34.89
221,Jecheon,1987-01-01,1987,1,-4.7,1.6,-10.5,76,52.6,1.4,155.4,50.49
221,Jecheon,1987-02-01,1987,2,-1.8,4.5,-7.3,75,65.8,1.5,140,46.27
221,Jecheon,1987-03-01,1987,3,3.2,9.6,-2.3,73,41.8,1.6,183.9,49.69
221,Jecheon,1987-04-01,1987,4,9.9,17.8,2,67,43.9,1.2,203.4,51.62
221,Jecheon,1987-05-01,1987,5,15.9,23.2,8.6,71,104.6,1.2,236.9,54.04
221,Jecheon,1987-06-01,1987,6,21.4,28.2,14.6,74,131.7,1.4,248.7,56.54
221,Jecheon,1987-07-01,1987,7,23.1,27.5,19,87,582.1,1.2,134.4,30.02
221,Jecheon,1987-08-01,1987,8,23.4,28.1,20,86,728.4,1,155.1,36.83
221,Jecheon,1987-09-01,1987,9,17.8,25,11.9,74,46.8,1.2,202.8,54.3
221,Jecheon,1987-10-01,1987,10,12.6,20.4,6,75,17.4,1,186.5,53.42
221,Jecheon,1987-11-01,1987,11,4.6,11.7,-1.2,76,52.7,1,122.6,40
221,Jecheon,1987-12-01,1987,12,-2.1,5.4,-8.2,72,5.5,1,161.7,54.04
221,Jecheon,1988-01-01,1988,1,-3.9,2.5,-10,68,8.8,1.7,160.3,52.11
221,Jecheon,1988-02-01,1988,2,-3.4,3.5,-9.7,63,8.4,1.7,167,53.24
221,Jecheon,1988-03-01,1988,3,2.3,8.8,-3.9,64,39.9,1.8,172.8,46.6
221,Jecheon,1988-04-01,1988,4,10.1,17.7,1.8,62,60.4,1.9,229.3,58.09
221,Jecheon,1988-05-01,1988,5,16.5,23.9,9.2,63,36.1,1.5,229.6,52.3
221,Jecheon,1988-06-01,1988,6,21.4,27.4,15.9,75,77.4,1.4,205.6,46.72
221,Jecheon,1988-07-01,1988,7,23,27.5,19.3,84,881.7,1.3,117.5,26.27
221,Jecheon,1988-08-01,1988,8,24.8,30.8,20,80,86,1.2,204.8,48.74
221,Jecheon,1988-09-01,1988,9,18.8,25.8,13.3,78,75.1,1.1,187.6,50.35
221,Jecheon,1988-10-01,1988,10,11.9,20,4.8,72,2.7,1.1,201.9,57.97
221,Jecheon,1988-11-01,1988,11,2.5,10.1,-4.2,68,15.9,1.5,173.6,56.75
221,Jecheon,1988-12-01,1988,12,-2.5,4.2,-8,72,14.3,1.3,127.7,42.69
221,Jecheon,1989-01-01,1989,1,-1.2,3.9,-5.6,79,78.2,1.2,89.7,29.1
221,Jecheon,1989-02-01,1989,2,0.1,6.8,-5.3,72,42.4,1.2,134.6,44.44
221,Jecheon,1989-03-01,1989,3,4.1,10.7,-1.8,70,114.5,1.6,170.8,46.06
221,Jecheon,1989-04-01,1989,4,12.1,20.9,3.5,58,17,1.4,240.7,61.03
221,Jecheon,1989-05-01,1989,5,16.8,24.1,9.5,67,68.4,1.5,232.4,52.97
221,Jecheon,1989-06-01,1989,6,19.7,25.9,13.8,72,148.1,1.4,199,45.22
221,Jecheon,1989-07-01,1989,7,23.1,28.3,18.9,82,509.6,1.1,156.4,34.97
221,Jecheon,1989-08-01,1989,8,23.7,29.2,18.7,78,143.4,1.3,209.1,49.74
221,Jecheon,1989-09-01,1989,9,18.8,24.8,13.9,83,283.6,1.1,153.4,41.13
221,Jecheon,1989-10-01,1989,10,10.4,18.6,4,77,46.7,1,176.3,50.57
221,Jecheon,1989-11-01,1989,11,4.5,10.5,-0.5,78,110.4,1.2,127.7,41.72
221,Jecheon,1989-12-01,1989,12,-0.5,5.3,-6,80,12.3,1,121.1,40.47
221,Jecheon,1990-01-01,1990,1,-5.3,0.2,-10.7,78,55.4,1.2,130.9,42.53
221,Jecheon,1990-02-01,1990,2,1.8,6.3,-2.4,83,87.6,1.1,92.3,30.49
221,Jecheon,1990-03-01,1990,3,5.3,11.7,-0.4,74,75.1,1.6,161.7,43.66
221,Jecheon,1990-04-01,1990,4,9.7,16.5,3.1,72,99.5,1.7,172.9,43.85
221,Jecheon,1990-05-01,1990,5,15.4,21.4,9.7,79,109.3,1.6,160.9,36.68
221,Jecheon,1990-06-01,1990,6,20.2,25.4,16,87,433.1,1.1,117.1,26.61
221,Jecheon,1990-07-01,1990,7,24.6,29,20.8,88,291.2,0.9,142.2,31.78
221,Jecheon,1990-08-01,1990,8,25.4,31.5,20.4,83,217.3,1,217.3,51.66
221,Jecheon,1990-09-01,1990,9,19.3,25.5,14.5,81,472.2,1.1,159,42.62
221,Jecheon,1990-10-01,1990,10,11.7,20.6,5.1,76,9.3,0.8,201,57.63
221,Jecheon,1990-11-01,1990,11,6.7,13.6,1.1,77,56.6,1.1,128.7,42
221,Jecheon,1990-12-01,1990,12,-2.5,4.2,-7.8,76,21.7,1.4,119.9,40.07
221,Jecheon,1991-01-01,1991,1,-5.4,1.6,-11.2,69,18.5,1.2,163,52.96
221,Jecheon,1991-02-01,1991,2,-3.1,2.9,-8.5,72,38.2,1.5,149.8,49.5
221,Jecheon,1991-03-01,1991,3,3.6,9.8,-1.7,72,47.4,1.7,153.8,41.56
221,Jecheon,1991-04-01,1991,4,11.1,19.9,2.6,63,117.6,1.6,242.7,61.58
221,Jecheon,1991-05-01,1991,5,15.9,23.2,8.8,68,132,1.6,241.6,55.11
221,Jecheon,1991-06-01,1991,6,21.9,28,16.4,80,64.8,1.2,225,51.15
221,Jecheon,1991-07-01,1991,7,23.3,27.9,19.4,87,567.4,1,107.9,24.1
221,Jecheon,1991-08-01,1991,8,23.6,29.5,18.7,79,57.3,1.3,199.4,47.36
221,Jecheon,1991-09-01,1991,9,18.8,25,13.9,79,210,0.9,142.6,38.18
221,Jecheon,1991-10-01,1991,10,10.5,19.4,3.5,72,14.9,1.1,216.6,62.05
221,Jecheon,1991-11-01,1991,11,3.4,11.7,-3,72,18.8,0.9,162.6,53.05
221,Jecheon,1991-12-01,1991,12,-0.1,5.9,-4.8,79,56.2,0.9,102.8,34.36
221,Jecheon,1992-01-01,1992,1,-2.7,3.3,-7.7,76,18.7,1,118.3,38.46
221,Jecheon,1992-02-01,1992,2,-2.2,4.7,-8.4,71,18,1.3,147.3,46.96
221,Jecheon,1992-03-01,1992,3,5.3,12.3,-0.9,69,27,1.4,145.4,39.18
221,Jecheon,1992-04-01,1992,4,10.2,18.2,3.2,65,81.9,1.4,172.3,43.64
221,Jecheon,1992-05-01,1992,5,15,22.1,8.4,65,124.2,1.3,202.1,46.03
221,Jecheon,1992-06-01,1992,6,19.4,26,13.4,67,48.5,1.4,205.4,46.67
221,Jecheon,1992-07-01,1992,7,23.8,29.3,19.6,76,253,1.2,164.1,36.69
221,Jecheon,1992-08-01,1992,8,23.4,28.9,19.2,77,188,1.3,166.6,39.65
221,Jecheon,1992-09-01,1992,9,18.6,24.8,13.6,79,193,1.1,142.7,38.3
221,Jecheon,1992-10-01,1992,10,10.6,18.1,4.7,79,52,1.1,157.5,45.22
221,Jecheon,1992-11-01,1992,11,3,10.2,-3,78,34.5,1.2,122.6,40.08
221,Jecheon,1992-12-01,1992,12,-1.4,4.1,-6.5,80,69.3,1.3,110.3,36.88
221,Jecheon,1993-01-01,1993,1,-5,0.9,-10.6,80,11.1,1.1,136.1,44.16
221,Jecheon,1993-02-01,1993,2,-1.4,4.5,-6.8,75,104.4,1.8,130.5,43.07
221,Jecheon,1993-03-01,1993,3,2.6,9.6,-3.7,71,61.3,1.5,161.2,43.47
221,Jecheon,1993-04-01,1993,4,9.1,16.1,1.5,63,52.1,2.1,194.6,49.33
221,Jecheon,1993-05-01,1993,5,15.5,23.1,8.7,70,124.5,1.4,190.9,43.51
221,Jecheon,1993-06-01,1993,6,19.9,25.2,15.2,83,156.5,1.3,117.9,26.79
221,Jecheon,1993-07-01,1993,7,21.1,26.1,16.6,83,356.5,1.4,108,24.15
221,Jecheon,1993-08-01,1993,8,20.2,25.2,16.2,89,420.5,1.3,84.1,20.01
221,Jecheon,1993-09-01,1993,9,17.3,24.8,10.9,82,91.5,1.1,180.8,48.48
221,Jecheon,1993-10-01,1993,10,9.1,17.5,1.6,80,36,1.2,181.3,52.02
221,Jecheon,1993-11-01,1993,11,5.8,11,0.8,81,67.3,1.6,82.5,26.95
221,Jecheon,1993-12-01,1993,12,-2.9,2.9,-8.4,81,18.2,1.3,109.9,36.73
221,Jecheon,1994-01-01,1994,1,-4.2,2.1,-10,80,13.7,1,131.9,42.84
221,Jecheon,1994-02-01,1994,2,-2.4,4.8,-9.5,76,10,1.1,155.1,51.24
221,Jecheon,1994-03-01,1994,3,1.8,7.9,-4.4,71,57.3,1.2,182.1,49.14
221,Jecheon,1994-04-01,1994,4,12.2,20.7,3.2,60,39,1,184.3,46.74
221,Jecheon,1994-05-01,1994,5,15.4,22.2,8.4,73,124,0.9,178.7,40.73
221,Jecheon,1994-06-01,1994,6,20,26.8,13.3,61,234,1.3,176.6,40.14
221,Jecheon,1994-07-01,1994,7,26,32.2,21.4,79,212,1.2,190.7,42.61
221,Jecheon,1994-08-01,1994,8,24.8,30.9,20.3,77,212,1.3,183.6,43.68
221,Jecheon,1994-09-01,1994,9,17,24.7,11.1,78,76,1.1,170.3,45.64
221,Jecheon,1994-10-01,1994,10,11.2,19.2,4.9,76,187.5,1.3,155.7,44.65
221,Jecheon,1994-11-01,1994,11,5.9,13.2,-1,74,23,1.3,169.3,55.25
221,Jecheon,1994-12-01,1994,12,-1.9,4.8,-8.2,75,10.2,1.3,153.1,51.17
221,Jecheon,1995-01-01,1995,1,-6,0.7,-12.8,72,14,1.5,179.8,58.41
221,Jecheon,1995-02-01,1995,2,-3.3,5.5,-10.6,72,6.1,1,171.2,56.58
221,Jecheon,1995-03-01,1995,3,3.1,9.5,-2.8,72,43.3,1.3,138.6,37.45
221,Jecheon,1995-04-01,1995,4,9,17.4,0.2,53,60,1.6,241.8,61.35
221,Jecheon,1995-05-01,1995,5,14.4,21.8,6.6,54,64.5,1.7,236.7,53.99
221,Jecheon,1995-06-01,1995,6,18.9,25.3,13.2,62,72.5,1.4,206.3,46.9
221,Jecheon,1995-07-01,1995,7,22.6,27.5,18.7,69,292.5,1.1,127.4,28.46
221,Jecheon,1995-08-01,1995,8,23.9,29,20.4,79,742.5,1,138,32.79
221,Jecheon,1995-09-01,1995,9,16.2,23.3,10.7,79,66,1,172.9,46.29
221,Jecheon,1995-10-01,1995,10,11.6,20.3,4.7,76,38.5,1.1,210.6,60.34
221,Jecheon,1995-11-01,1995,11,1.9,10.3,-4.9,76,42,1.2,199.4,65.06
221,Jecheon,1995-12-01,1995,12,-5.1,2,-11.4,78,6,1.1,169,56.48
221,Jecheon,1996-01-01,1996,1,-5.5,1.1,-11.6,76,33.2,1.4,189.3,61.54
