location,flowering_date,flowering_days,fullbloom_date,fullbloom_days
銚子,2006-03-25,83,2006-04-01,90.0
銚子,2007-03-30,88,2007-04-05,94.0
銚子,2008-03-25,84,2008-04-02,92.0
銚子,2009-04-01,90,2009-04-07,96.0
銚子,2010-04-01,90,2010-04-08,97.0
銚子,2011-04-04,93,2011-04-12,101.0
銚子,2012-04-02,92,2012-04-11,101.0
銚子,2013-03-21,79,2013-03-28,86.0
銚子,2014-03-29,87,2014-04-04,93.0
銚子,2015-03-30,88,2015-04-06,95.0
銚子,2016-04-01,91,2016-04-06,96.0
銚子,2017-04-01,90,2017-04-10,99.0
銚子,2018-03-20,78,2018-03-28,86.0
銚子,2019-03-25,83,2019-04-05,94.0
銚子,2020-03-27,86,2020-04-03,93.0
銚子,2021-03-22,80,2021-03-28,86.0
銚子,2022-03-27,85,2022-04-06,95.0
銚子,2023-03-22,80,2023-03-30,88.0
銚子,2024-04-01,91,2024-04-07,97.0
長崎,1953-03-26,84,1953-04-06,95.0
長崎,1954-03-27,85,1954-04-05,94.0
長崎,1955-03-24,82,1955-03-31,89.0
長崎,1956-03-28,87,1956-04-05,95.0
長崎,1957-03-30,88,1957-04-10,99.0
長崎,1958-03-22,80,1958-03-28,86.0
長崎,1959-03-22,80,1959-03-30,88.0
長崎,1960-03-22,81,1960-04-02,92.0
長崎,1961-03-24,82,1961-04-03,92.0
長崎,1962-04-01,90,1962-04-09,98.0
長崎,1963-03-31,89,1963-04-05,94.0
長崎,1964-03-30,89,1964-04-04,94.0
長崎,1965-03-28,86,1965-04-08,97.0
長崎,1966-03-22,80,1966-04-01,90.0
長崎,1967-03-27,85,1967-04-03,92.0
長崎,1968-03-29,88,1968-04-03,93.0
長崎,1969-03-31,89,1969-04-09,98.0
長崎,1970-03-29,87,1970-04-09,98.0
長崎,1971-03-27,85,1971-04-03,92.0
長崎,1972-03-28,87,1972-04-05,95.0
長崎,1973-03-25,83,1973-04-01,90.0
長崎,1974-03-20,78,1974-03-31,89.0
長崎,1975-03-27,85,1975-04-05,94.0
長崎,1976-03-17,76,1976-04-02,92.0
長崎,1977-03-18,76,1977-03-24,82.0
長崎,1978-03-29,87,1978-04-08,97.0
長崎,1979-03-25,83,1979-04-04,93.0
長崎,1980-03-27,86,1980-04-03,93.0
長崎,1981-03-23,81,1981-03-31,89.0
長崎,1982-03-19,77,1982-03-28,86.0
長崎,1983-03-29,87,1983-04-06,95.0
長崎,1984-03-31,90,1984-04-06,96.0
長崎,1985-03-29,87,1985-04-05,94.0
長崎,1986-03-27,85,1986-04-03,92.0
長崎,1987-03-23,81,1987-04-04,93.0
長崎,1988-04-01,91,1988-04-09,99.0
長崎,1989-03-18,76,1989-03-31,89.0
長崎,1990-03-15,73,1990-03-29,87.0
長崎,1991-03-27,85,1991-04-04,93.0
長崎,1992-03-22,81,1992-04-01,91.0
長崎,1993-03-30,88,1993-04-07,96.0
長崎,1994-03-30,88,1994-04-05,94.0
長崎,1995-03-31,89,1995-04-10,99.0
長崎,1996-03-23,82,1996-04-06,96.0
長崎,1997-03-18,76,1997-03-29,87.0
長崎,1998-03-24,82,1998-04-04,93.0
長崎,1999-03-22,80,1999-04-04,93.0
長崎,2000-03-26,85,2000-04-02,92.0
長崎,2001-03-22,80,2001-04-01,90.0
長崎,2002-03-19,77,2002-03-29,87.0
長崎,2003-03-19,77,2003-03-29,87.0
長崎,2004-03-23,82,2004-04-02,92.0
長崎,2005-04-01,90,2005-04-08,97.0
長崎,2006-03-22,80,2006-04-03,92.0
長崎,2007-03-24,82,2007-04-01,90.0
長崎,2008-03-24,83,2008-04-06,96.0
長崎,2009-03-21,79,2009-03-27,85.0
長崎,2010-03-18,76,2010-03-31,89.0
長崎,2011-03-23,81,2011-04-07,96.0
長崎,2012-03-26,85,2012-04-02,92.0
長崎,2013-03-16,74,2013-03-23,81.0
長崎,2014-03-20,78,2014-03-27,85.0
長崎,2015-03-22,80,2015-03-31,89.0
長崎,2016-03-22,81,2016-03-30,89.0
長崎,2017-03-30,88,2017-04-07,96.0
長崎,2018-03-17,75,2018-03-26,84.0
長崎,2019-03-20,78,2019-04-03,92.0
長崎,2020-03-24,83,2020-04-03,93.0
長崎,2021-03-14,72,2021-03-23,81.0
長崎,2022-03-22,80,2022-03-29,87.0
長崎,2023-03-21,79,2023-03-30,88.0
長崎,2024-03-26,85,2024-04-02,92.0
長野,1953-04-17,106,1953-04-24,113.0
長野,1954-04-07,96,1954-04-13,102.0
長野,1955-04-10,99,1955-04-13,102.0
長野,1956-04-14,104,1956-04-17,107.0
長野,1957-04-17,106,1957-04-23,112.0
長野,1958-04-09,98,1958-04-19,108.0
長野,1959-04-05,94,1959-04-12,101.0
長野,1960-04-13,103,1960-04-23,113.0
長野,1961-04-14,103,1961-04-20,109.0
長野,1962-04-15,104,1962-04-22,111.0
長野,1963-04-15,104,1963-04-18,107.0
長野,1964-04-13,103,1964-04-17,107.0
長野,1965-04-24,113,1965-05-03,122.0
長野,1966-04-14,103,1966-04-23,112.0
長野,1967-04-13,102,1967-04-21,110.0
長野,1968-04-14,104,1968-04-21,111.0
長野,1969-04-16,105,1969-04-22,111.0
長野,1970-04-24,113,1970-04-28,117.0
長野,1971-04-14,103,1971-04-20,109.0
長野,1972-04-07,97,1972-04-17,107.0
長野,1973-04-12,101,1973-04-20,109.0
長野,1974-04-17,106,1974-04-22,111.0
長野,1975-04-15,104,1975-04-19,108.0
長野,1976-04-15,105,1976-04-20,110.0
長野,1977-04-15,104,1977-04-18,107.0
長野,1978-04-20,109,1978-04-25,114.0
長野,1979-04-08,97,1979-04-11,100.0
長野,1980-04-18,108,1980-04-22,112.0
長野,1981-04-17,106,1981-04-23,112.0
長野,1982-04-13,102,1982-04-19,108.0
長野,1983-04-13,102,1983-04-16,105.0
長野,1984-04-26,116,1984-04-29,119.0
長野,1985-04-13,102,1985-04-18,107.0
長野,1986-04-20,109,1986-04-23,112.0
長野,1987-04-09,98,1987-04-16,105.0
長野,1988-04-20,110,1988-04-25,115.0
長野,1989-04-06,95,1989-04-11,100.0
長野,1990-04-07,96,1990-04-11,100.0
長野,1991-04-12,101,1991-04-15,104.0
長野,1992-04-09,99,1992-04-16,106.0
長野,1993-04-18,107,1993-04-21,110.0
長野,1994-04-15,104,1994-04-18,107.0
長野,1995-04-17,106,1995-04-21,110.0
長野,1996-04-23,113,1996-04-26,116.0
長野,1997-04-11,100,1997-04-16,105.0
長野,1998-04-10,99,1998-04-13,102.0
長野,1999-04-10,99,1999-04-13,102.0
長野,2000-04-18,108,2000-04-22,112.0
長野,2001-04-10,99,2001-04-13,102.0
長野,2002-04-02,91,2002-04-05,94.0
長野,2003-04-15,104,2003-04-18,107.0
長野,2004-04-06,96,2004-04-11,101.0
長野,2005-04-14,103,2005-04-19,108.0
長野,2006-04-15,104,2006-04-20,109.0
長野,2007-04-07,96,2007-04-14,103.0
長野,2008-04-10,100,2008-04-16,106.0
長野,2009-04-08,97,2009-04-12,101.0
長野,2010-04-09,98,2010-04-13,102.0
長野,2011-04-15,104,2011-04-21,110.0
長野,2012-04-18,108,2012-04-21,111.0
長野,2013-04-06,95,2013-04-15,104.0
長野,2014-04-11,100,2014-04-17,106.0
長野,2015-04-04,93,2015-04-10,99.0
長野,2016-04-03,93,2016-04-08,98.0
長野,2017-04-14,103,2017-04-17,106.0
長野,2018-04-02,91,2018-04-06,95.0
長野,2019-04-13,102,2019-04-18,107.0
長野,2020-04-02,92,2020-04-13,103.0
長野,2021-03-29,87,2021-04-01,90.0
長野,2022-04-09,98,2022-04-11,100.0
長野,2023-03-28,86,2023-04-03,92.0
長野,2024-04-08,98,2024-04-13,103.0
青森,1956-04-26,116,1956-05-02,122.0
青森,1957-05-01,120,1957-05-07,126.0
青森,1958-04-29,118,1958-05-04,123.0
青森,1959-04-19,108,1959-04-25,114.0
青森,1960-04-27,117,1960-05-01,121.0
青森,1961-04-24,113,1961-04-29,118.0
青森,1962-04-25,114,1962-04-30,119.0
青森,1963-04-21,110,1963-04-26,115.0
青森,1964-04-29,119,1964-05-02,122.0
青森,1965-05-03,122,1965-05-10,129.0
青森,1966-04-28,117,1966-05-05,124.0
青森,1967-04-27,116,1967-05-03,122.0
青森,1968-04-24,114,1968-05-03,123.0
青森,1969-04-29,118,1969-05-04,123.0
青森,1970-05-04,123,1970-05-07,126.0
青森,1971-04-28,117,1971-05-05,124.0
青森,1972-04-24,114,1972-04-29,119.0
青森,1973-04-22,111,1973-04-28,117.0
青森,1974-05-01,120,1974-05-07,126.0
青森,1975-04-26,115,1975-05-01,120.0
青森,1976-04-25,115,1976-05-04,124.0
青森,1977-05-02,121,1977-05-07,126.0
青森,1978-05-01,120,1978-05-04,123.0
青森,1979-04-30,119,1979-05-06,125.0
青森,1980-05-04,124,1980-05-09,129.0
青森,1981-04-27,116,1981-05-01,120.0
青森,1982-04-27,116,1982-05-04,123.0
青森,1983-04-21,110,1983-04-25,114.0
青森,1984-05-11,131,1984-05-18,138.0
青森,1985-04-29,118,1985-05-03,122.0
青森,1986-05-01,120,1986-05-05,124.0
青森,1987-04-25,114,1987-05-01,120.0
青森,1988-04-28,118,1988-05-01,121.0
青森,1989-04-15,104,1989-04-20,109.0
青森,1990-04-15,104,1990-04-23,112.0
青森,1991-04-24,113,1991-04-30,119.0
青森,1992-04-22,112,1992-04-27,117.0
青森,1993-04-23,112,1993-04-28,117.0
青森,1994-04-22,111,1994-04-27,116.0
青森,1995-04-24,113,1995-04-28,117.0
青森,1996-04-30,120,1996-05-03,123.0
青森,1997-04-23,112,1997-04-27,116.0
青森,1998-04-16,105,1998-04-20,109.0
青森,1999-04-26,115,1999-04-30,119.0
青森,2000-04-29,119,2000-05-03,123.0
青森,2001-04-23,112,2001-04-27,116.0
青森,2002-04-14,103,2002-04-16,105.0
青森,2003-04-20,109,2003-04-27,116.0
青森,2004-04-18,108,2004-04-21,111.0
青森,2005-04-29,118,2005-05-02,121.0
青森,2006-05-01,120,2006-05-06,125.0
青森,2007-04-25,114,2007-04-29,118.0
青森,2008-04-17,107,2008-04-21,111.0
青森,2009-04-18,107,2009-04-22,111.0
青森,2010-04-28,117,2010-05-02,121.0
青森,2011-04-25,114,2011-04-28,117.0
青森,2012-04-29,119,2012-05-01,121.0
青森,2013-04-29,118,2013-05-06,125.0
青森,2014-04-22,111,2014-04-25,114.0
青森,2015-04-14,103,2015-04-19,108.0
青森,2016-04-17,107,2016-04-21,111.0
青森,2017-04-17,106,2017-04-21,110.0
青森,2018-04-19,108,2018-04-22,111.0
青森,2019-04-18,107,2019-04-22,111.0
青森,2020-04-17,107,2020-04-21,111.0
青森,2021-04-13,102,2021-04-17,106.0
青森,2022-04-16,105,2022-04-20,109.0
青森,2023-04-07,96,2023-04-11,100.0
青森,2024-04-15,105,2024-04-18,108.0
静岡,1953-03-25,83,1953-04-02,91.0
静岡,1954-03-27,85,1954-04-03,92.0
静岡,1955-03-26,84,1955-03-30,88.0
静岡,1956-03-28,87,1956-04-03,93.0
静岡,1957-04-01,90,1957-04-07,96.0
静岡,1958-03-25,83,1958-04-04,93.0
静岡,1959-03-20,78,1959-03-29,87.0
静岡,1960-03-24,83,1960-04-05,95.0
静岡,1961-03-31,89,1961-04-06,95.0
静岡,1962-04-02,91,1962-04-09,98.0
静岡,1963-03-30,88,1963-04-06,95.0
静岡,1964-04-01,91,1964-04-05,95.0
静岡,1965-04-01,90,1965-04-10,99.0
静岡,1966-03-19,77,1966-03-30,88.0
静岡,1967-03-28,86,1967-04-02,91.0
静岡,1968-03-29,88,1968-04-04,94.0
静岡,1969-03-29,87,1969-04-07,96.0
静岡,1970-04-02,91,1970-04-10,99.0
静岡,1971-03-29,87,1971-04-07,96.0
静岡,1972-03-27,86,1972-04-06,96.0
静岡,1973-03-29,87,1973-04-06,95.0
静岡,1974-03-29,87,1974-04-05,94.0
静岡,1975-03-30,88,1975-04-06,95.0
静岡,1976-03-23,82,1976-03-30,89.0
静岡,1977-03-22,80,1977-03-28,86.0
静岡,1978-04-06,95,1978-04-10,99.0
静岡,1979-03-29,87,1979-04-05,94.0
静岡,1980-03-31,90,1980-04-07,97.0
静岡,1981-03-26,84,1981-04-03,92.0
静岡,1982-03-23,81,1982-03-29,87.0
静岡,1983-04-03,92,1983-04-10,99.0
静岡,1984-04-06,96,1984-04-12,102.0
静岡,1985-03-28,86,1985-04-04,93.0
静岡,1986-03-30,88,1986-04-06,95.0
静岡,1987-03-26,84,1987-04-05,94.0
静岡,1988-04-03,93,1988-04-12,102.0
静岡,1989-03-21,79,1989-04-02,91.0
静岡,1990-03-20,78,1990-04-02,91.0
静岡,1991-03-31,89,1991-04-10,99.0
静岡,1992-03-24,83,1992-04-04,94.0
静岡,1993-03-30,88,1993-04-09,98.0
静岡,1994-04-02,91,1994-04-09,98.0
静岡,1995-04-01,90,1995-04-08,97.0
静岡,1996-03-26,85,1996-04-02,92.0
静岡,1997-03-22,80,1997-03-30,88.0
静岡,1998-03-21,79,1998-03-31,89.0
静岡,1999-03-21,79,1999-04-01,90.0
静岡,2000-03-30,89,2000-04-06,96.0
静岡,2001-03-23,81,2001-04-02,91.0
静岡,2002-03-15,73,2002-03-22,80.0
静岡,2003-03-21,79,2003-03-28,86.0
静岡,2004-03-18,77,2004-04-01,91.0
静岡,2005-03-29,87,2005-04-07,96.0
静岡,2006-03-17,75,2006-03-27,85.0
静岡,2007-03-24,82,2007-03-30,88.0
静岡,2008-03-22,81,2008-03-27,86.0
静岡,2009-03-19,77,2009-03-27,85.0
静岡,2010-03-17,75,2010-03-26,84.0
静岡,2011-03-20,78,2011-04-04,93.0
静岡,2012-03-24,83,2012-04-01,91.0
静岡,2013-03-17,75,2013-03-23,81.0
静岡,2014-03-24,82,2014-03-31,89.0
静岡,2015-03-22,80,2015-04-01,90.0
静岡,2016-03-27,86,2016-04-05,95.0
静岡,2017-04-02,91,2017-04-12,101.0
静岡,2018-03-18,76,2018-03-27,85.0
静岡,2019-03-28,86,2019-04-06,95.0
静岡,2020-03-27,86,2020-04-07,97.0
静岡,2021-03-20,78,2021-03-28,86.0
静岡,2022-03-21,79,2022-03-30,88.0
静岡,2023-03-19,77,2023-03-29,87.0
静岡,2024-03-30,89,2024-04-08,98.0
飯田,1953-04-07,96,1953-04-12,101.0
飯田,1954-04-03,92,1954-04-07,96.0
飯田,1955-04-04,93,1955-04-07,96.0
飯田,1956-04-06,96,1956-04-12,102.0
飯田,1957-04-12,101,1957-04-16,105.0
飯田,1958-04-05,94,1958-04-07,96.0
飯田,1959-03-27,85,1959-03-31,89.0
飯田,1960-03-30,89,1960-04-05,95.0
飯田,1961-04-06,95,1961-04-13,102.0
飯田,1962-04-11,100,1962-04-17,106.0
飯田,1963-04-07,96,1963-04-14,103.0
飯田,1964-04-09,99,1964-04-12,102.0
飯田,1965-04-16,105,1965-04-20,109.0
飯田,1966-04-05,94,1966-04-12,101.0
飯田,1967-04-08,97,1967-04-14,103.0
飯田,1968-04-09,99,1968-04-13,103.0
飯田,1969-04-06,95,1969-04-13,102.0
飯田,1970-04-16,105,1970-04-22,111.0
飯田,1971-04-05,94,1971-04-12,101.0
飯田,1972-04-04,94,1972-04-14,104.0
飯田,1973-04-06,95,1973-04-10,99.0
飯田,1974-04-10,99,1974-04-16,105.0
飯田,1975-04-09,98,1975-04-14,103.0
飯田,1976-04-01,91,1976-04-13,103.0
飯田,1977-04-05,94,1977-04-11,100.0
飯田,1978-04-14,103,1978-04-19,108.0
飯田,1979-04-01,90,1979-04-10,99.0
飯田,1980-04-08,98,1980-04-13,103.0
飯田,1981-04-08,97,1981-04-13,102.0
飯田,1982-04-01,90,1982-04-08,97.0
飯田,1983-04-09,98,1983-04-12,101.0
飯田,1984-04-19,109,1984-04-21,111.0
飯田,1985-04-06,95,1985-04-09,98.0
飯田,1986-04-12,101,1986-04-16,105.0
飯田,1987-04-05,94,1987-04-08,97.0
飯田,1988-04-14,104,1988-04-17,107.0
飯田,1989-03-29,87,1989-04-05,94.0
飯田,1990-03-28,86,1990-04-02,91.0
飯田,1991-04-05,94,1991-04-09,98.0
飯田,1992-03-30,89,1992-04-03,93.0
飯田,1993-04-03,92,1993-04-12,101.0
飯田,1994-04-06,95,1994-04-11,100.0
飯田,1995-04-06,95,1995-04-12,101.0
飯田,1996-04-08,98,1996-04-18,108.0
飯田,1997-03-30,88,1997-04-06,95.0
飯田,1998-03-30,88,1998-04-05,94.0
飯田,1999-03-29,87,1999-04-08,97.0
飯田,2000-04-10,100,2000-04-16,106.0
飯田,2001-04-06,95,2001-04-09,98.0
飯田,2002-03-27,85,2002-04-01,90.0
飯田,2003-04-06,95,2003-04-12,101.0
飯田,2004-04-02,92,2004-04-07,97.0
飯田,2005-04-09,98,2005-04-12,101.0
飯田,2006-04-07,96,2006-04-12,101.0
館山,1969-04-01,90,1969-04-09,98.0
館山,1970-04-06,95,1970-04-11,100.0
館山,1971-03-30,88,1971-04-04,93.0
館山,1972-03-29,88,1972-04-03,93.0
館山,1973-03-31,89,1973-04-09,98.0
館山,1974-04-01,90,1974-04-08,97.0
館山,1975-04-02,91,1975-04-07,96.0
館山,1976-03-23,82,1976-04-04,94.0
館山,1977-03-23,81,1977-04-02,91.0
館山,1978-04-07,96,1978-04-16,105.0
館山,1979-03-31,89,1979-04-07,96.0
館山,1980-04-06,96,1980-04-12,102.0
館山,1981-04-01,90,1981-04-07,96.0
館山,1982-03-25,83,1982-04-02,91.0
館山,1983-04-06,95,1983-04-12,101.0
館山,1984-04-09,99,1984-04-15,105.0
館山,1985-04-03,92,1985-04-08,97.0
館山,1986-03-31,89,1986-04-09,98.0
館山,1987-03-25,83,1987-04-06,95.0
館山,1988-04-05,95,1988-04-12,102.0
館山,1989-03-25,83,1989-04-03,92.0
館山,1990-03-20,78,1990-04-01,90.0
館山,1991-04-03,92,1991-04-09,98.0
館山,1992-03-27,86,1992-04-03,93.0
館山,1993-04-02,91,1993-04-07,96.0
館山,1994-04-03,92,1994-04-08,97.0
館山,1995-04-05,94,1995-04-09,98.0
館山,1996-03-30,89,1996-04-05,95.0
館山,1997-03-30,88,1997-04-07,96.0
館山,1998-03-31,89,1998-04-06,95.0
館山,1999-03-30,88,1999-04-10,99.0
館山,2000-04-04,94,2000-04-10,100.0
館山,2001-03-25,83,2001-04-03,92.0
館山,2002-03-19,77,2002-03-27,85.0
館山,2003-03-27,85,2003-04-03,92.0
館山,2004-03-30,89,2004-04-05,95.0
館山,2005-04-03,92,2005-04-08,97.0
館山,2006-03-21,79,2006-03-29,87.0
高山,1953-04-21,110,1953-04-27,116.0
高山,1954-04-06,95,1954-04-21,110.0
高山,1955-04-10,99,1955-04-14,103.0
高山,1956-04-19,109,1956-04-24,114.0
高山,1957-04-21,110,1957-04-24,113.0
高山,1958-04-14,103,1958-04-17,106.0
高山,1959-04-08,97,1959-04-13,102.0
高山,1960-04-12,102,1960-04-15,105.0
高山,1961-04-15,104,1961-04-19,108.0
高山,1962-04-16,105,1962-04-20,109.0
高山,1963-04-17,106,1963-04-20,109.0
高山,1964-04-12,102,1964-04-14,104.0
高山,1965-04-25,114,1965-05-01,120.0
高山,1966-04-16,105,1966-04-21,110.0
高山,1967-04-13,102,1967-04-18,107.0
高山,1968-04-16,106,1968-04-22,112.0
高山,1969-04-15,104,1969-04-21,110.0
高山,1970-04-24,113,1970-04-30,119.0
高山,1971-04-14,103,1971-04-18,107.0
高山,1972-04-10,100,1972-04-17,107.0
高山,1973-04-12,101,1973-04-17,106.0
高山,1974-04-20,109,1974-04-24,113.0
高山,1975-04-18,107,1975-04-21,110.0
高山,1976-04-15,105,1976-04-21,111.0
高山,1977-04-15,104,1977-04-19,108.0
高山,1978-04-24,113,1978-04-28,117.0
高山,1979-04-09,98,1979-04-13,102.0
高山,1980-04-19,109,1980-04-22,112.0
高山,1981-04-23,112,1981-04-27,116.0
高山,1982-04-17,106,1982-04-23,112.0
高山,1983-04-14,103,1983-04-18,107.0
高山,1984-04-28,118,1984-05-02,122.0
高山,1985-04-15,104,1985-04-20,109.0
高山,1986-04-21,110,1986-04-24,113.0
高山,1987-04-15,104,1987-04-19,108.0
高山,1988-04-22,112,1988-04-26,116.0
高山,1989-04-09,98,1989-04-16,105.0
高山,1990-04-09,98,1990-04-14,103.0
高山,1991-04-15,104,1991-04-17,106.0
高山,1992-04-10,100,1992-04-15,105.0
高山,1993-04-21,110,1993-04-26,115.0
高山,1994-04-18,107,1994-04-22,111.0
高山,1995-04-18,107,1995-04-24,113.0
高山,1996-04-25,115,1996-04-30,120.0
高山,1997-04-14,103,1997-04-20,109.0
高山,1998-04-10,99,1998-04-13,102.0
高山,1999-04-13,102,1999-04-17,106.0
高山,2000-04-21,111,2000-04-24,114.0
高山,2001-04-12,101,2001-04-17,106.0
高山,2002-04-05,94,2002-04-09,98.0
高山,2003-04-17,106,2003-04-20,109.0
高山,2004-04-10,100,2004-04-13,103.0
高山,2005-04-17,106,2005-04-19,108.0
高松,1953-04-01,90,1953-04-08,97.0
高松,1954-03-30,88,1954-04-06,95.0
高松,1955-03-30,88,1955-04-07,96.0
高松,1956-04-01,91,1956-04-10,100.0
高松,1957-04-03,92,1957-04-12,101.0
高松,1958-04-01,90,1958-04-07,96.0
高松,1959-03-26,84,1959-04-03,92.0
高松,1960-03-29,88,1960-04-06,96.0
高松,1961-04-01,90,1961-04-08,97.0
高松,1962-04-04,93,1962-04-11,100.0
高松,1963-04-04,93,1963-04-10,99.0
高松,1964-04-03,93,1964-04-06,96.0
高松,1965-04-05,94,1965-04-12,101.0
高松,1966-03-26,84,1966-04-04,93.0
高松,1967-03-31,89,1967-04-05,94.0
高松,1968-04-03,93,1968-04-08,98.0
高松,1969-04-07,96,1969-04-11,100.0
高松,1970-04-06,95,1970-04-14,103.0
高松,1971-03-31,89,1971-04-06,95.0
高松,1972-03-30,89,1972-04-07,97.0
高松,1973-03-30,88,1973-04-06,95.0
高松,1974-04-03,92,1974-04-09,98.0
高松,1975-03-31,89,1975-04-07,96.0
高松,1976-03-28,87,1976-04-07,97.0
高松,1977-03-28,86,1977-04-01,90.0
高松,1978-04-04,93,1978-04-10,99.0
高松,1979-03-29,87,1979-04-07,96.0
高松,1980-04-02,92,1980-04-07,97.0
高松,1981-03-30,88,1981-04-06,95.0
高松,1982-03-24,82,1982-04-02,91.0
高松,1983-04-02,91,1983-04-09,98.0
高松,1984-04-08,98,1984-04-15,105.0
高松,1985-03-31,89,1985-04-08,97.0
高松,1986-04-03,92,1986-04-10,99.0
高松,1987-03-24,82,1987-04-05,94.0
高松,1988-04-05,95,1988-04-13,103.0
高松,1989-03-24,82,1989-04-02,91.0
高松,1990-03-21,79,1990-03-29,87.0
高松,1991-03-29,87,1991-04-07,96.0
高松,1992-03-25,84,1992-04-04,94.0
高松,1993-03-27,85,1993-04-08,97.0
高松,1994-04-02,91,1994-04-06,95.0
高松,1995-03-31,89,1995-04-08,97.0
高松,1996-04-02,92,1996-04-10,100.0
高松,1997-03-28,86,1997-04-04,93.0
高松,1998-03-25,83,1998-04-02,91.0
高松,1999-03-27,85,1999-04-04,93.0
高松,2000-03-31,90,2000-04-06,96.0
高松,2001-03-26,84,2001-03-31,89.0
高松,2002-03-18,76,2002-03-23,81.0
高松,2003-03-28,86,2003-04-04,93.0
高松,2004-03-24,83,2004-04-03,93.0
高松,2005-04-01,90,2005-04-06,95.0
高松,2006-03-27,85,2006-04-06,95.0
高松,2007-03-28,86,2007-04-04,93.0
高松,2008-03-25,84,2008-04-03,93.0
高松,2009-03-20,78,2009-04-03,92.0
高松,2010-03-20,78,2010-04-04,93.0
高松,2011-03-31,89,2011-04-08,97.0
高松,2012-04-02,92,2012-04-06,96.0
高松,2013-03-22,80,2013-03-30,88.0
高松,2014-03-26,84,2014-03-31,89.0
高松,2015-03-24,82,2015-04-01,90.0
高松,2016-03-26,85,2016-04-04,94.0
高松,2017-04-02,91,2017-04-08,97.0
高松,2018-03-24,82,2018-03-29,87.0
高松,2019-03-26,84,2019-04-04,93.0
高松,2020-03-23,82,2020-04-04,94.0
高松,2021-03-15,73,2021-03-27,85.0
高松,2022-03-24,82,2022-03-30,88.0
高松,2023-03-22,80,2023-03-29,87.0
高松,2024-03-29,88,2024-04-05,95.0
高田,1953-04-10,99,1953-04-17,106.0
高田,1954-04-04,93,1954-04-10,99.0
高田,1955-04-03,92,1955-04-10,99.0
高田,1956-04-13,103,1956-04-16,106.0
高田,1957-04-16,105,1957-04-21,110.0
高田,1958-04-06,95,1958-04-15,104.0
高田,1959-04-03,92,1959-04-08,97.0
高田,1960-04-05,95,1960-04-12,102.0
高田,1961-04-10,99,1961-04-15,104.0
高田,1962-04-08,97,1962-04-13,102.0
高田,1963-04-07,96,1963-04-14,103.0
高田,1964-04-07,97,1964-04-12,102.0
高田,1965-04-16,105,1965-04-22,111.0
高田,1966-04-10,99,1966-04-16,105.0
高田,1967-04-07,96,1967-04-12,101.0
高田,1968-04-12,102,1968-04-16,106.0
高田,1969-04-13,102,1969-04-17,106.0
高田,1970-04-21,110,1970-04-26,115.0
高田,1971-04-10,99,1971-04-14,103.0
高田,1972-04-05,95,1972-04-11,101.0
高田,1973-04-09,98,1973-04-14,103.0
高田,1974-04-14,103,1974-04-19,108.0
高田,1975-04-10,99,1975-04-14,103.0
高田,1976-04-13,103,1976-04-16,106.0
高田,1977-04-12,101,1977-04-16,105.0
高田,1978-04-15,104,1978-04-19,108.0
高田,1979-03-31,89,1979-04-06,95.0
高田,1980-04-13,103,1980-04-19,109.0
高田,1981-04-14,103,1981-04-20,109.0
高田,1982-04-06,95,1982-04-11,100.0
高田,1983-04-10,99,1983-04-13,102.0
高田,1984-04-25,115,1984-04-30,120.0
高田,1985-04-12,101,1985-04-18,107.0
高田,1986-04-16,105,1986-04-21,110.0
高田,1987-04-06,95,1987-04-10,99.0
高田,1988-04-14,104,1988-04-20,110.0
高田,1989-03-31,89,1989-04-06,95.0
高田,1990-04-01,90,1990-04-06,95.0
高田,1991-04-10,99,1991-04-13,102.0
高田,1992-04-05,95,1992-04-11,101.0
高田,1993-04-11,100,1993-04-17,106.0
高田,1994-04-10,99,1994-04-15,104.0
高田,1995-04-08,97,1995-04-13,102.0
高田,1996-04-15,105,1996-04-19,109.0
高田,1997-04-06,95,1997-04-10,99.0
高田,1998-04-04,93,1998-04-08,97.0
高田,1999-04-05,94,1999-04-11,100.0
高田,2000-04-10,100,2000-04-14,104.0
高田,2001-04-07,96,2001-04-10,99.0
高田,2002-03-30,88,2002-04-03,92.0
高田,2003-04-07,96,2003-04-13,102.0
高田,2004-03-30,89,2004-04-05,95.0
高田,2005-04-10,99,2005-04-14,103.0
高田,2006-04-12,101,2006-04-15,104.0
高田,2007-04-02,91,2007-04-12,101.0
高知,1954-03-25,83,,
高知,1955-03-21,79,1955-03-28,86.0
高知,1956-03-24,83,1956-03-31,90.0
高知,1957-04-02,91,1957-04-07,96.0
高知,1958-03-24,82,,
高知,1959-03-21,79,1959-04-01,90.0
高知,1960-03-23,82,1960-04-03,93.0
高知,1961-03-25,83,1961-04-02,91.0
高知,1962-03-30,88,1962-04-07,96.0
高知,1963-03-27,85,1963-04-03,92.0
高知,1964-03-30,89,,
高知,1965-03-30,88,1965-04-09,98.0
高知,1966-03-17,75,1966-03-27,85.0
高知,1967-03-20,78,1967-03-28,86.0
高知,1968-03-29,88,1968-03-31,90.0
高知,1969-03-27,85,1969-04-06,95.0
高知,1970-03-27,85,1970-04-05,94.0
高知,1971-03-22,80,1971-03-30,88.0
高知,1972-03-22,81,1972-03-30,89.0
高知,1973-03-23,81,1973-03-31,89.0
高知,1974-03-23,81,1974-03-31,89.0
高知,1975-03-24,82,1975-03-31,89.0
高知,1976-03-23,82,1976-03-30,89.0
